"targetName","comparatorName","outcomeName","db","logRr","seLogRr","rr","ci95lb","ci95ub"
"Trazodone","vilazodone","Tinnitus","Optum",-0.118245724917733,0.245735934388175,0.888477704678062,0.551174332190979,1.44421083106647
"venlafaxine","Paroxetine","Tinnitus","Optum",0.157968527166918,0.285393097920628,1.17112933536955,0.66986207054146,2.05040417871959
"Citalopram","vilazodone","Tinnitus","Optum",-0.161539383077058,0.224031093702379,0.850833022383049,0.553827274163776,1.33280178246282
"Citalopram","Sertraline","Tinnitus","Optum",-0.104216417108645,0.0794397769379732,0.901030277951635,0.772662689651547,1.05494170827719
"Desvenlafaxine","Doxepin","Tinnitus","Optum",0.28140272307861,0.34858987756788,1.32498709938637,0.707704743673412,2.77518915777046
"Psychotherapy","venlafaxine","Tinnitus","Optum",0.184014038621119,0.148423352937829,1.20203269785947,0.909943637143658,1.62813670282848
"Citalopram","duloxetine","Tinnitus","Optum",0.0314413288837812,0.124076211005069,1.03194082869919,0.815607509396554,1.32650514961772
"Psychotherapy","vilazodone","Tinnitus","Optum",0.115742443537898,0.311886173196917,1.12270667453343,0.601754928093155,2.04350469333539
"Desvenlafaxine","Mirtazapine","Tinnitus","Optum",0.214445970143127,0.301955074631214,1.23917516670884,0.736659494061252,2.40611312109997
"Amitriptyline","Trazodone","Tinnitus","Optum",0.361299256413668,0.202419819826697,1.43519288729742,0.973068522425599,2.15151089636953
"Fluoxetine","Psychotherapy","Tinnitus","Optum",-0.02513896923466,0.255498180302123,0.975174383373677,0.591133342897711,1.60933459492817
"Fluoxetine","duloxetine","Tinnitus","Optum",0.193052898620928,0.124527851314771,1.21294695504326,0.951889792984352,1.55089811589206
"Sertraline","Desvenlafaxine","Tinnitus","Optum",-0.00224036297270038,0.150923136316909,0.997762144767325,0.751008238480648,1.35699020943395
"Amitriptyline","Electroconvulsive therapy","Tinnitus","Optum",1.71215367101589,1.22545095271344,5.54088187340427,0.46537585183165,56.7564637132365
"Psychotherapy","Citalopram","Tinnitus","Optum",0.0811553911198456,0.150141106680385,1.08453941126721,0.816395699434297,1.47062312805201
"Amitriptyline","Citalopram","Tinnitus","Optum",0.244234539901117,0.201943827493827,1.27664371927045,0.865541261001189,1.91019441549681
"Escitalopram","Sertraline","Tinnitus","Optum",0.0176509825161862,0.0841161045731134,1.0178076817153,0.867492926633241,1.2063281390197
"venlafaxine","duloxetine","Tinnitus","Optum",0.0411745455164166,0.0881309550549793,1.0420339720308,0.878395945514933,1.24086556409329
"duloxetine","Doxepin","Tinnitus","Optum",-0.0380844518490585,0.295947132174852,0.962631641436222,0.567235616702912,1.80960923363577
"Amitriptyline","duloxetine","Tinnitus","Optum",0.348423524941699,0.187198714241074,1.41683218645614,0.993489349680546,2.06943068631203
"Nortriptyline","Desvenlafaxine","Tinnitus","Optum",0.289227394063939,0.287541502548529,1.33539535498251,0.79046577699652,2.44002689548593
"Amitriptyline","Paroxetine","Tinnitus","Optum",0.189432930274141,0.391065724486904,1.2085640632107,0.539649616450331,2.49955886602884
"Amitriptyline","Escitalopram","Tinnitus","Optum",0.348798529074487,0.192800515296973,1.41736360401719,0.977242715687811,2.08078224874669
"Desvenlafaxine","Paroxetine","Tinnitus","Optum",0.147773906888828,0.293381291392015,1.1592507681186,0.652305115567109,2.06017446687892
"Sertraline","Doxepin","Tinnitus","Optum",0.0916746300912404,0.287473885917237,1.09600815598604,0.63755947895091,1.96751085766118
"venlafaxine","Sertraline","Tinnitus","Optum",-0.0163913597453,0.0841487727279752,0.983742247593811,0.836681648480736,1.16363124425143
"Doxepin","Fluoxetine","Tinnitus","Optum",-0.0572999201049633,0.247547634773291,0.94431080909394,0.595103839983555,1.57043009789104
"Fluoxetine","Nortriptyline","Tinnitus","Optum",-0.234750722005165,0.210020227273005,0.790767946109794,0.532003046315607,1.21186209656359
"venlafaxine","Citalopram","Tinnitus","Optum",0.0777034623807674,0.0943891098920654,1.08080211266011,0.901911914217868,1.30572715446134
"Trazodone","Paroxetine","Tinnitus","Optum",0.1110395367782,0.327064740524811,1.1174390859224,0.594935913436924,2.14420453262119
"Sertraline","Citalopram","Tinnitus","Optum",0.0986700178623759,0.0830900555350874,1.10370203750457,0.940252309088227,1.30225842453023
"Escitalopram","Doxepin","Tinnitus","Optum",0.0922079884891536,0.385667798261072,1.09659287705931,0.525176001866771,2.38158958656547
"Citalopram","Desvenlafaxine","Tinnitus","Optum",0.0376347177681808,0.17651961884385,1.03835187210658,0.744850358340384,1.48790969977056
"Mirtazapine","venlafaxine","Tinnitus","Optum",0.00265897973862958,0.135593352099102,1.00266251796058,0.780224048930154,1.32755912930069
"Doxepin","Amitriptyline","Tinnitus","Optum",-0.530035241688968,0.263263098425723,0.588584226610601,0.359356317908315,1.00856802622528
"Psychotherapy","Paroxetine","Tinnitus","Optum",0.30323099847885,0.397053855721431,1.35422725274949,0.651979071355135,3.09157199426142
"Citalopram","Trazodone","Tinnitus","Optum",0.071039890340502,0.111593726736922,1.07362405224319,0.86602421343993,1.34124321990301
"Psychotherapy","Trazodone","Tinnitus","Optum",0.224473509355657,0.453317842384119,1.2516635535348,0.530314341514004,3.13518423088943
"vilazodone","Psychotherapy","Tinnitus","Optum",-0.103897934771999,0.28452430081338,0.901317285880998,0.520147488046352,1.58672459423022
"Mirtazapine","Trazodone","Tinnitus","Optum",-0.0225173957131135,0.15600613004019,0.977734228661256,0.731424077845519,1.34820076774881
"vilazodone","Escitalopram","Tinnitus","Optum",0.271369549210169,0.21376392089346,1.31175974060039,0.869077209037472,2.00895736332206
"Sertraline","Fluoxetine","Tinnitus","Optum",-0.113962293147133,0.0787610913388949,0.892291600756187,0.765432750592372,1.04229382647967
"venlafaxine","Mirtazapine","Tinnitus","Optum",0.00044483387208747,0.139883761122528,1.00044493282535,0.776199946300201,1.34311177028311
"Escitalopram","duloxetine","Tinnitus","Optum",-0.040489856416394,0.0941534716596008,0.960318905537115,0.803702674460678,1.16247219610087
"Fluoxetine","Doxepin","Tinnitus","Optum",0.0461981554281102,0.289715013085197,1.04728191499345,0.599913967839631,1.86767242274802
"Escitalopram","Nortriptyline","Tinnitus","Optum",-0.385705460077855,0.212962584606669,0.679970774727253,0.462930178297017,1.06675246376789
"Bupropion","Doxepin","Tinnitus","Optum",0.237436533921019,0.294449288732151,1.26799451959663,0.745161368607339,2.36331553419415
"Escitalopram","Bupropion","Tinnitus","Optum",-0.404704747590896,0.0869616624705394,0.667173766443072,0.566116359287699,0.796066791951113
"Escitalopram","vilazodone","Tinnitus","Optum",-0.279539648570023,0.226981825009162,0.756131747678294,0.476084789927635,1.15904117936956
"Psychotherapy","Bupropion","Tinnitus","Optum",-0.215699970912839,0.109951599448245,0.805977082169341,0.655121678908374,1.00810069313996
"Desvenlafaxine","Bupropion","Tinnitus","Optum",-0.287437527304311,0.141499230799719,0.750183431288304,0.57339228754618,0.99848276856264
"Psychotherapy","Desvenlafaxine","Tinnitus","Optum",0.146090174532257,0.300939449185773,1.15730054238076,0.649295514169999,2.11233429229267
"venlafaxine","Escitalopram","Tinnitus","Optum",0.0400914239961519,0.100373088998033,1.04090593362246,0.858639192216823,1.27258313753814
"duloxetine","Escitalopram","Tinnitus","Optum",0.0374669882528232,0.0918573810607086,1.03817772445556,0.868851088477474,1.24544237632143
"duloxetine","Trazodone","Tinnitus","Optum",-0.00850805384643158,0.144257193243143,0.991528037216265,0.74836247786926,1.31733398279563
"Escitalopram","venlafaxine","Tinnitus","Optum",-0.043223534376173,0.0994730796318863,0.957697287872515,0.791582379260651,1.16906698489154
"Nortriptyline","Sertraline","Tinnitus","Optum",0.341327516229167,0.163461193815137,1.40681391980829,1.03833347073444,1.97066904411427
"Paroxetine","Nortriptyline","Tinnitus","Optum",-0.0953821891360751,0.356886668698151,0.909025448418963,0.45853869778165,1.85755191190109
"Citalopram","Doxepin","Tinnitus","Optum",0.132122408014642,0.284054549621171,1.14124800862046,0.667790246261443,2.03336532592168
"Sertraline","Psychotherapy","Tinnitus","Optum",-0.186778439841718,0.374212820726477,0.829627528430669,0.387078913372991,1.67826514174764
"Bupropion","venlafaxine","Tinnitus","Optum",0.251688712111611,0.0795525418167665,1.28619559785039,1.10282407198708,1.50638759230083
"Fluoxetine","Bupropion","Tinnitus","Optum",-0.161517532174142,0.091504331953863,0.85085161405594,0.713308901878649,1.02106855327429
"Fluoxetine","Citalopram","Tinnitus","Optum",0.172992400749931,0.0941448067146019,1.18885707062753,0.991159274862919,1.43355994797515
"Doxepin","Nortriptyline","Tinnitus","Optum",-0.417937644465597,0.248939238947214,0.658403282233364,0.396762073993345,1.05274958889856
"Psychotherapy","Mirtazapine","Tinnitus","Optum",0.138845057963644,0.297880360902147,1.14894606616834,0.695080673828903,2.2343317619946
"Mirtazapine","Amitriptyline","Tinnitus","Optum",-0.380341501420171,0.232542472899029,0.68362790944243,0.444279411669696,1.10544518324384
"Paroxetine","Amitriptyline","Tinnitus","Optum",-0.205758063690016,0.410845475294185,0.814029995874378,0.355986157533441,1.7817949184066
"duloxetine","Fluoxetine","Tinnitus","Optum",-0.191206451789035,0.115245612469662,0.825962049205031,0.66226601094667,1.04046374779041
"duloxetine","venlafaxine","Tinnitus","Optum",-0.0454622693229541,0.08602493121988,0.955555655653639,0.805748108656521,1.1288816228364
"Amitriptyline","vilazodone","Tinnitus","Optum",0.318215588339275,0.320580863468946,1.37467259266491,0.727091483606409,2.55474118443107
"Mirtazapine","Desvenlafaxine","Tinnitus","Optum",-0.216363836773442,0.283369311254293,0.805442199065021,0.468486414601065,1.42267530031535
"Trazodone","Bupropion","Tinnitus","Optum",-0.329666859713701,0.105563397770852,0.719163275788698,0.586275732768676,0.886774859874859
"Nortriptyline","Doxepin","Tinnitus","Optum",0.411689174262108,0.250322386069538,1.50936521385297,0.927521441667877,2.47442081717911
"Citalopram","Paroxetine","Tinnitus","Optum",-0.0609239132911573,0.271070822760454,0.940894826643297,0.553454605402297,1.6015990810631
"Nortriptyline","Paroxetine","Tinnitus","Optum",0.106120336685014,0.349084075876661,1.1119556775159,0.567898210397355,2.23127093519448
"Mirtazapine","Citalopram","Tinnitus","Optum",0.0326388719694772,0.155883265392101,1.03317736255696,0.770989535305731,1.4204456970476
"venlafaxine","Nortriptyline","Tinnitus","Optum",-0.226718616372805,0.201732748170999,0.797145054302204,0.540064494386406,1.19090215021534
"Escitalopram","Psychotherapy","Tinnitus","Optum",-0.120475106062166,0.11322266230511,0.886499155525563,0.721037341730651,1.12385004342391
"Mirtazapine","vilazodone","Tinnitus","Optum",0.126950286759865,0.338459394264901,1.13536057392564,0.508238443992209,1.91541035138955
"Doxepin","Bupropion","Tinnitus","Optum",-0.236529328213683,0.237174589530479,0.789362731363624,0.507887398677836,1.28686856066953
"Psychotherapy","Fluoxetine","Tinnitus","Optum",0.00991913458016902,0.267649680089425,1.00996849225574,0.616410933697571,1.76002150758696
"Nortriptyline","Bupropion","Tinnitus","Optum",0.101646871382064,0.219582835294395,1.10699249197017,0.728331616234817,1.72245410631979
"Doxepin","duloxetine","Tinnitus","Optum",0.0188478590907405,0.277704836924401,1.01902660118951,0.609789472269254,1.811112773929
"duloxetine","vilazodone","Tinnitus","Optum",-0.301544217212352,0.21731581838014,0.739675119259717,0.483407113699014,1.13311022098723
"Nortriptyline","duloxetine","Tinnitus","Optum",0.293904964913462,0.179303642125828,1.34165639317665,0.963861355874131,1.94653242358057
"venlafaxine","Doxepin","Tinnitus","Optum",0.150984855228233,0.27443784363999,1.16297904489624,0.702550020906526,2.06006575642501
"Mirtazapine","Fluoxetine","Tinnitus","Optum",-0.177843286742598,0.130126596338603,0.837073593740001,0.653553879881936,1.08845208710695
"Trazodone","duloxetine","Tinnitus","Optum",0.00924712059222065,0.147012446502751,1.00929000730278,0.757475533226767,1.34785462181803
"Paroxetine","Escitalopram","Tinnitus","Optum",-0.0300524240274595,0.274309276242009,0.970394660218713,0.570066613083432,1.67074651947559
"Bupropion","Fluoxetine","Tinnitus","Optum",0.161519697722277,0.109254332653285,1.17529560857686,0.922493204028369,1.41565715574917
"Paroxetine","Fluoxetine","Tinnitus","Optum",-0.119537608607503,0.272083988015692,0.887330635921907,0.519363603759721,1.50892666278736
"Fluoxetine","vilazodone","Tinnitus","Optum",-0.0530585106322954,0.248552870413398,0.948324523791466,0.579845316810522,1.53620554228279
"Trazodone","venlafaxine","Tinnitus","Optum",-0.127227243260911,0.135959706508717,0.880533554544002,0.676853650871603,1.1533284355527
"Bupropion","Citalopram","Tinnitus","Optum",0.332492144000391,0.128442354200814,1.39443894443009,1.08504149296384,1.79517588869466
"Bupropion","Sertraline","Tinnitus","Optum",0.272180685473661,0.115115749892748,1.31282418814262,1.05495193990155,1.65655585186511
"Bupropion","Amitriptyline","Tinnitus","Optum",-0.00624827573206902,0.209135657250319,0.993771204149736,0.666739048931948,1.51352319018196
"Amitriptyline","venlafaxine","Tinnitus","Optum",0.175209938768841,0.204610504739611,1.19149633162996,0.800660990961389,1.78557552554095
"vilazodone","Mirtazapine","Tinnitus","Optum",-0.120866893055702,0.273613383017111,0.886151904715265,0.521821979691713,1.52518538783588
"Escitalopram","Fluoxetine","Tinnitus","Optum",-0.177545583900853,0.0931003489761646,0.837322830024942,0.699765871368931,1.00796877554115
"venlafaxine","vilazodone","Tinnitus","Optum",-0.0196930705700404,0.209154990406994,0.980499571301663,0.652698235317338,1.48176229572044
"Citalopram","Nortriptyline","Tinnitus","Optum",-0.373573361634366,0.177121119173419,0.688270491796022,0.491969481432742,0.98507591958508
"Citalopram","Psychotherapy","Tinnitus","Optum",-0.0834214034689626,0.154197388763365,0.91996338976093,0.691800005266916,1.26615440873085
"Citalopram","Escitalopram","Tinnitus","Optum",-0.028019103347364,0.114049058214133,0.972369791105933,0.783821010379842,1.22567229458059
"Doxepin","Electroconvulsive therapy","Tinnitus","Optum",0.729876786909874,1.1335189137748,2.07482494633093,0.224972025952055,19.1352709745725
"Desvenlafaxine","Psychotherapy","Tinnitus","Optum",-0.149051971726568,0.280046608913487,0.861524338828054,0.516968859958847,1.5495892509885
"Fluoxetine","Trazodone","Tinnitus","Optum",0.210858889872618,0.136167732743249,1.23473810871592,0.945122588700823,1.61176051259157
"Trazodone","Sertraline","Tinnitus","Optum",0.0140490617350244,0.103756964651104,1.01414821358889,0.834144975597121,1.25278837581029
"Citalopram","Amitriptyline","Tinnitus","Optum",-0.264264550392947,0.209678986809763,0.767770398826695,0.513962376553306,1.16920182055792
"Doxepin","Trazodone","Tinnitus","Optum",0.134320255622663,0.290835395939057,1.14375905626559,0.668672048154469,2.09089510013098
"vilazodone","Sertraline","Tinnitus","Optum",0.0849738076759963,0.206219428233539,1.08868855104169,0.737121949222748,1.65427586798861
"Doxepin","Escitalopram","Tinnitus","Optum",-0.109887224948799,0.300178196214515,0.895935168733923,0.511849097702397,1.66022224944578
"venlafaxine","Fluoxetine","Tinnitus","Optum",-0.116055839254456,0.0908556183211047,0.890425501213127,0.747130975331619,1.06676713450677
"Sertraline","Amitriptyline","Tinnitus","Optum",-0.170946831313548,0.1711062249448,0.842866386378906,0.60932962950522,1.19163722716727
"Fluoxetine","Desvenlafaxine","Tinnitus","Optum",0.0124394420315392,0.203530712893793,1.01251713370336,0.62904437069118,1.3969234054757
"vilazodone","venlafaxine","Tinnitus","Optum",0.0146881795991604,0.217899562949909,1.0147965809986,0.666678332216467,1.56627937387357
"duloxetine","Mirtazapine","Tinnitus","Optum",0.00329250244872787,0.178748273800954,1.00329792868858,0.726640688069066,1.46427054216526
"Mirtazapine","Sertraline","Tinnitus","Optum",0.000607248365419031,0.140646054399988,1.00060743277803,0.76665308090089,1.33056214177987
"venlafaxine","Bupropion","Tinnitus","Optum",-0.249669784336634,0.0755862685982242,0.779057997754438,0.671853598663919,0.903551569621079
"Psychotherapy","Doxepin","Tinnitus","Optum",0.349882928751055,0.622927014873512,1.41890142630727,0.424842207937653,4.88315522708197
"Trazodone","Doxepin","Tinnitus","Optum",-0.166158027355037,0.343898891219472,0.846912388289352,0.450099839415039,1.73285966046941
"venlafaxine","Psychotherapy","Tinnitus","Optum",-0.177389686212585,0.143459678234266,0.83745337689419,0.639549718510543,1.12227815916823
"Escitalopram","Mirtazapine","Tinnitus","Optum",0.00259085321980711,0.218828189839644,1.00259421238041,0.677347285538574,1.59714806809847
"Nortriptyline","Citalopram","Tinnitus","Optum",0.355015426324578,0.181960115801854,1.42620265517686,1.01503533710313,2.07133634019413
"Bupropion","Nortriptyline","Tinnitus","Optum",-0.10128856704289,0.235205612484131,0.90367222523565,0.581929913000493,1.46313851450624
"Escitalopram","Desvenlafaxine","Tinnitus","Optum",-0.136706372769274,0.146744395243441,0.872226297927871,0.654428000710563,1.16326854379614
"Sertraline","venlafaxine","Tinnitus","Optum",0.0167174119579544,0.0865037311822004,1.01685792982888,0.860848975048311,1.20834565750745
"Desvenlafaxine","Citalopram","Tinnitus","Optum",-0.0468122799716165,0.170923049343229,0.954266515715231,0.698682355056639,1.36539938280406
"Desvenlafaxine","Amitriptyline","Tinnitus","Optum",-0.123485427977284,0.263827337913806,0.883834520406949,0.539741034822818,1.51818924920971
"Sertraline","Bupropion","Tinnitus","Optum",-0.269945554445734,0.104162481203494,0.763421058088008,0.627223164496971,0.94351458674943
"Trazodone","Fluoxetine","Tinnitus","Optum",-0.208529532288056,0.130082468025195,0.811777060714548,0.633555356762492,1.05496332583221
"Escitalopram","Trazodone","Tinnitus","Optum",-0.0260597421196425,0.100431962709181,0.974276882503979,0.802324637174396,1.18939418719152
"vilazodone","Bupropion","Tinnitus","Optum",-0.248336692655271,0.223166661299968,0.780097246043261,0.500821611518937,1.20116501451813
"Fluoxetine","Amitriptyline","Tinnitus","Optum",-0.120559574268638,0.181717533420894,0.886424277694299,0.627380722795805,1.27905040624751
"Bupropion","Paroxetine","Tinnitus","Optum",0.185314688390462,0.287655816364231,1.20359713858487,0.666101026546914,2.05705665247322
"vilazodone","Nortriptyline","Tinnitus","Optum",-0.281218423030007,0.388860210453588,0.7548634379128,0.357612459633238,1.64213729348136
"Desvenlafaxine","Sertraline","Tinnitus","Optum",0.00107745160336785,0.149204410021227,1.00107803226287,0.75625234613514,1.35729041792484
"Paroxetine","Bupropion","Tinnitus","Optum",-0.157598437839452,0.301666736043744,0.854192724583493,0.441758214976422,1.44126226774227
"Nortriptyline","vilazodone","Tinnitus","Optum",0.2722916773389,0.363163830547423,1.31296990903476,0.652606350889213,2.70958339291661
"Amitriptyline","Bupropion","Tinnitus","Optum",0.00660872962250236,0.204069849730788,1.00663061546208,0.677711296549629,1.50818239457279
"Trazodone","Amitriptyline","Tinnitus","Optum",-0.371771826938086,0.199332544736277,0.689511552538754,0.471322700051239,1.02958616073203
"Amitriptyline","Nortriptyline","Tinnitus","Optum",-0.0483570728986369,0.141317636745018,0.952793509588914,0.722285667410783,1.2568648421627
"Desvenlafaxine","Escitalopram","Tinnitus","Optum",0.130732254690222,0.148433288579609,1.13966260114235,0.853697299197782,1.52755619587686
"Fluoxetine","Paroxetine","Tinnitus","Optum",0.141591116074351,0.272597625957907,1.15210547480659,0.675237760330024,1.96574762891973
"Amitriptyline","Psychotherapy","Tinnitus","Optum",0.24103860818943,0.446945869010288,1.27257016598983,0.548259122098838,3.1613158822392
"Desvenlafaxine","venlafaxine","Tinnitus","Optum",-0.0910402110802533,0.155290879271212,0.912980998208954,0.680544551436653,1.25090472641697
"Nortriptyline","Mirtazapine","Tinnitus","Optum",0.256829939632481,0.200107985315138,1.29282524972659,0.901772159191182,1.97588322815121
"venlafaxine","Amitriptyline","Tinnitus","Optum",-0.190790227091674,0.215801224921072,0.826305906564992,0.538126586839997,1.25390640511636
"Nortriptyline","Fluoxetine","Tinnitus","Optum",0.223175279417434,0.207685753597797,1.25003966075821,0.83866269976372,1.89300689474965
"venlafaxine","Trazodone","Tinnitus","Optum",0.122965369011887,0.133513254233177,1.13084525798068,0.869474095167285,1.46740509744842
"Psychotherapy","Escitalopram","Tinnitus","Optum",0.119337403988748,0.116547131491844,1.12675002411259,0.90754110226554,1.43310001182728
"Paroxetine","venlafaxine","Tinnitus","Optum",-0.145874095215667,0.291135464169728,0.8642665116235,0.490762336636597,1.53638882041261
"Fluoxetine","Mirtazapine","Tinnitus","Optum",0.191097778455898,0.134758395838746,1.21057781472402,0.938273913859608,1.59126588148958
"Citalopram","Mirtazapine","Tinnitus","Optum",-0.033853764552208,0.154953991449845,0.966712861989786,0.724748422759728,1.33039753699454
"Trazodone","Desvenlafaxine","Tinnitus","Optum",0.0175381610774286,0.200977553474526,1.01769285766569,0.698501178599926,1.53571968306392
"Sertraline","duloxetine","Tinnitus","Optum",0.0193617728297482,0.107138709240644,1.01955042754953,0.832022218454248,1.26627546796018
"duloxetine","Nortriptyline","Tinnitus","Optum",-0.303184050875716,0.161443293511416,0.738463169069146,0.543308789038104,1.02302981706569
"Doxepin","Citalopram","Tinnitus","Optum",-0.144453480551956,0.244946902575052,0.865495173824401,0.54550415159215,1.42493949222638
"Mirtazapine","Psychotherapy","Tinnitus","Optum",-0.11466721162744,0.272511009501064,0.891662829559246,0.529411473130235,1.54069592014819
"Nortriptyline","venlafaxine","Tinnitus","Optum",0.22608036089416,0.206492263711227,1.25367640778737,0.853447673695496,1.91738782784389
"Desvenlafaxine","vilazodone","Tinnitus","Optum",-0.525545646991133,0.359924868679858,0.591232672008223,0.254680330305824,1.04407719950855
"Sertraline","Trazodone","Tinnitus","Optum",-0.0121381420017926,0.102096343189613,0.987935228084958,0.812684552103276,1.21263789074492
"vilazodone","duloxetine","Tinnitus","Optum",0.311854634588819,0.220718707301892,1.36595611582427,0.891685738265655,2.11818568691498
"duloxetine","Citalopram","Tinnitus","Optum",-0.0300866321446698,0.117048856122041,0.970361465412206,0.778372832425628,1.23154987152187
"Nortriptyline","Escitalopram","Tinnitus","Optum",0.371523940338678,0.230358970412881,1.44994255780181,0.934275544292338,2.30482949541108
"Mirtazapine","Nortriptyline","Tinnitus","Optum",-0.282850236851926,0.197878009119312,0.753632645806053,0.521188700356025,1.132043524665
"duloxetine","Bupropion","Tinnitus","Optum",-0.271030791139067,0.108146338629386,0.762593014935983,0.61884998872765,0.945570790551449
"Paroxetine","Sertraline","Tinnitus","Optum",0.0490274527297714,0.258018527222576,1.05024918255127,0.632199271464163,1.73822314393288
"Mirtazapine","Paroxetine","Tinnitus","Optum",0.191825751611092,0.349492998254623,1.21145940372304,0.620152986565851,2.44048868502642
"Desvenlafaxine","Nortriptyline","Tinnitus","Optum",-0.331809428581052,0.271362704213455,0.717624068461125,0.441557615597687,1.27925194127744
"Psychotherapy","duloxetine","Tinnitus","Optum",0.12062632476552,0.172530987621206,1.1282032519755,0.819592260845892,1.6118147830786
"duloxetine","Sertraline","Tinnitus","Optum",-0.0191583565998936,0.103675245072923,0.981023998316892,0.806726596375712,1.21122111252663
"Sertraline","Nortriptyline","Tinnitus","Optum",-0.351095762875724,0.149909355479997,0.703916341574737,0.530436388883577,0.954639629907299
"Doxepin","vilazodone","Tinnitus","Optum",0.00919416926973611,0.362367780423947,1.00923656547704,0.499231225775122,2.06632090494457
"Bupropion","vilazodone","Tinnitus","Optum",0.248289651162941,0.212100264225401,1.28183116231467,0.843686152091282,1.93758634561735
"vilazodone","Citalopram","Tinnitus","Optum",0.175952887953383,0.226943736415313,1.19238188177658,0.7726371617371,1.88072505389574
"Doxepin","Desvenlafaxine","Tinnitus","Optum",-0.272162601080217,0.288295550972253,0.761730392834845,0.44567383256189,1.37978802457036
"Citalopram","venlafaxine","Tinnitus","Optum",-0.0811623437129051,0.0935714760639204,0.922043991248493,0.769476981130117,1.11043208563712
"duloxetine","Psychotherapy","Tinnitus","Optum",-0.120572993051727,0.173813781663483,0.886412383038998,0.637825103383237,1.26067379794963
"Bupropion","Trazodone","Tinnitus","Optum",0.337849133244598,0.118462551038165,1.40192898297306,1.06785349614717,1.6989581705397
"Paroxetine","Doxepin","Tinnitus","Optum",-0.113898015245058,0.518829065164421,0.892348957231681,0.253718291737149,1.9391347115538
"venlafaxine","Citalopram","Vertigo","Optum",0.125427466926992,0.0952198561037193,1.1336329400976,0.944553661242952,1.37192134362779
"Psychotherapy","Nortriptyline","Vertigo","Optum",-0.241967729387208,0.562189385188712,0.785081512204536,0.268490804564173,2.432217230504
"vilazodone","Doxepin","Vertigo","Optum",-0.574666543426905,0.408711616686908,0.562892537732151,0.254139525445318,1.26143283755518
"Citalopram","Desvenlafaxine","Vertigo","Optum",0.0440673826409089,0.179633819866249,1.0450527709316,0.745116049658201,1.50672185405989
"venlafaxine","Desvenlafaxine","Vertigo","Optum",0.0634231272808088,0.156986764447609,1.06547757649467,0.789353833803727,1.46058378513074
"Trazodone","Nortriptyline","Vertigo","Optum",-0.123336324445222,0.209807257393354,0.883966313080833,0.593238029208428,1.35022301374925
"Escitalopram","Amitriptyline","Vertigo","Optum",-0.102620348226456,0.190710276491055,0.902469532609436,0.628436501165019,1.32717186167208
"Desvenlafaxine","Doxepin","Vertigo","Optum",0.0475166844488381,0.351867570196956,1.04866369735113,0.553834206609256,2.1998861890039
"vilazodone","Fluoxetine","Vertigo","Optum",-0.255828301829759,0.282988050108603,0.774274898963403,0.448012375801233,1.35846902690564
"Mirtazapine","Escitalopram","Vertigo","Optum",-0.183837124320393,0.216322691966222,0.832071316971707,0.551140853274402,1.28685917329089
"Desvenlafaxine","duloxetine","Vertigo","Optum",-0.0332939766787561,0.144157640674209,0.967254167621067,0.723894469455863,1.2737660550067
"vilazodone","Desvenlafaxine","Vertigo","Optum",-0.130403204398085,0.281856689320994,0.877741450348933,0.513981534471381,1.55160515726748
"Paroxetine","Trazodone","Vertigo","Optum",0.248712873408397,0.29579931263419,1.28237377659259,0.730046376612694,2.3276630503657
"Psychotherapy","Amitriptyline","Vertigo","Optum",-0.277764812465982,0.444718420283848,0.757474949232196,0.322711459927084,1.8446093231776
"Escitalopram","venlafaxine","Vertigo","Optum",-0.0219790061737982,0.100387442808506,0.978260772272265,0.807152923823221,1.19634301090851
"Paroxetine","duloxetine","Vertigo","Optum",0.322048049068492,0.243217485765922,1.37995107972826,0.866794882788982,2.24890203376554
"Doxepin","Paroxetine","Vertigo","Optum",-0.136900090066939,0.389384580950119,0.872057348971179,0.413429158755412,1.90235084721938
"Doxepin","Sertraline","Vertigo","Optum",-0.109055723564519,0.241361134517272,0.89668044987516,0.578905708603047,1.49108284112205
"Paroxetine","Desvenlafaxine","Vertigo","Optum",0.291919164107713,0.270631000900479,1.33899477442703,0.785119516926794,2.26808237965117
"Bupropion","Psychotherapy","Vertigo","Optum",0.0975992427027078,0.13214143312822,1.10252085328335,0.861556430522002,1.44624447178617
"Sertraline","vilazodone","Vertigo","Optum",0.301873468173505,0.247083348527209,1.35239009549402,0.835767808595137,2.20151218970096
"Doxepin","Psychotherapy","Vertigo","Optum",-0.188780302111831,0.555142629897526,0.827968389621025,0.23631964625287,2.08245849536836
"Mirtazapine","Doxepin","Vertigo","Optum",-0.0771300029294269,0.271123354883556,0.925769493036983,0.55851268305259,1.61656911024863
"Doxepin","Nortriptyline","Vertigo","Optum",-0.289740519753844,0.255378349248932,0.748457752385741,0.446986464147943,1.21632956119383
"Desvenlafaxine","Paroxetine","Vertigo","Optum",-0.287248019803032,0.260838304697513,0.750325610147423,0.450011697060249,1.25105308283018
"Sertraline","Psychotherapy","Vertigo","Optum",0.00606324363970308,0.371072807487956,1.00608166230823,0.47245189843206,2.02335967880837
"Amitriptyline","Desvenlafaxine","Vertigo","Optum",0.368860964037576,0.268176730883786,1.44608653166427,0.873032717282367,2.49790210365179
"Amitriptyline","Paroxetine","Vertigo","Optum",-0.00132400129518279,0.377198718113253,0.998676874807836,0.457659791112174,2.00764545494355
